102	2.16	23.2	0	12.456889
103	2.16	23.7	0	12.456889
104	2.16	24.2	0	12.456889
105	2.16	24.7	0	12.456889
106	2.16	25.2	0	12.456889
107	2.16	25.7	0	12.456889
108	2.16	26.2	0	12.456889
109	2.16	26.7	0	12.456889
110	2.16	27.2	0	12.456889
111	2.16	27.7	0	12.456889
112	2.16	28.2	0	12.456889
113	2.16	28.7	0	12.456889
114	2.16	29.2	0	12.456889
115	2.16	29.7	0	12.456889
116	2.16	30.2	0	12.456889
117	2.16	30.7	0	12.456889
118	2.16	31.2	0	12.456889
119	2.16	31.7	0	12.456889
120	2.16	32.2	0	12.456889
121	2.16	32.7	0	12.456889
122	2.16	33.2	0	12.456889
123	2.16	33.2	0	3055.494653
